agegroup,Date,Sex,Active_Cases,Active_numbers,Active_Numbers_Female,Active_Numbers_Male,Cases,Cases_Female,Cases_Male,Daily_Recovered,Number of Records,Zero
90+,4/07/2021,Male,1,1,0,1,,0,,,1,0
90+,5/07/2021,Male,1,1,0,1,,0,,,1,0
90+,6/07/2021,Male,1,1,0,1,,0,,,1,0
90+,7/07/2021,Male,1,1,0,1,,0,,,1,0
90+,8/07/2021,Male,1,1,0,1,,0,,,1,0
90+,9/07/2021,Male,1,1,0,1,,0,,,1,0
90+,10/07/2021,Male,1,1,0,1,,0,,,1,0
90+,11/07/2021,Male,1,1,0,1,,0,,,1,0
90+,12/07/2021,Male,1,1,0,1,,0,,,1,0
90+,13/07/2021,Male,1,1,0,1,,0,,,1,0
90+,14/07/2021,Male,2,2,0,2,1,0,1,,1,0
90+,15/07/2021,Male,2,2,0,2,,0,,,1,0
90+,16/07/2021,Male,2,2,0,2,,0,,,1,0
90+,17/07/2021,Male,2,2,0,2,,0,,,1,0
90+,18/07/2021,Male,2,2,0,2,,0,,,1,0
90+,19/07/2021,Male,2,2,0,2,,0,,,1,0
90+,20/07/2021,Male,2,2,0,2,,0,,,1,0
90+,21/07/2021,Male,2,2,0,2,,0,,,1,0
90+,22/07/2021,Male,2,2,0,2,,0,,,1,0
90+,23/07/2021,Male,2,2,0,2,,0,,,1,0
90+,24/07/2021,Male,2,2,0,2,,0,,,1,0
90+,25/07/2021,Male,2,2,0,2,,0,,,1,0
90+,26/07/2021,Male,2,2,0,2,,0,,,1,0
90+,27/07/2021,Male,2,2,0,2,,0,,,1,0
90+,28/07/2021,Male,2,2,0,2,,0,,,1,0
90+,29/07/2021,Male,2,2,0,2,,0,,,1,0
90+,30/07/2021,Male,1,1,0,1,,0,,1,1,0
90+,31/07/2021,Male,1,1,0,1,,0,,,1,0
90+,1/08/2021,Male,1,1,0,1,,0,,,1,0
90+,2/08/2021,Male,1,1,0,1,,0,,,1,0
90+,3/08/2021,Male,1,1,0,1,,0,,,1,0
90+,4/08/2021,Male,1,1,0,1,,0,,,1,0
90+,5/08/2021,Male,1,1,0,1,,0,,,1,0
90+,6/08/2021,Male,1,1,0,1,,0,,,1,0
90+,7/08/2021,Male,1,1,0,1,,0,,,1,0
90+,8/08/2021,Male,1,1,0,1,,0,,,1,0
90+,9/08/2021,Male,1,1,0,1,,0,,,1,0
90+,10/08/2021,Male,1,1,0,1,,0,,,1,0
90+,11/08/2021,Male,1,1,0,1,,0,,,1,0
90+,12/08/2021,Male,1,1,0,1,,0,,,1,0
90+,13/08/2021,Male,1,1,0,1,,0,,,1,0
90+,14/08/2021,Male,1,1,0,1,,0,,,1,0
90+,15/08/2021,Male,1,1,0,1,,0,,,1,0
90+,16/08/2021,Male,1,1,0,1,,0,,,1,0
90+,17/08/2021,Male,1,1,0,1,,0,,,1,0
90+,18/08/2021,Male,1,1,0,1,,0,,,1,0
90+,19/08/2021,Male,1,1,0,1,,0,,,1,0
90+,20/08/2021,Male,1,1,0,1,,0,,,1,0
90+,21/08/2021,Male,1,1,0,1,,0,,,1,0
90+,22/08/2021,Male,1,1,0,1,,0,,,1,0
90+,23/08/2021,Male,1,1,0,1,,0,,,1,0
90+,24/08/2021,Male,1,1,0,1,,0,,,1,0
90+,25/08/2021,Male,1,1,0,1,,0,,,1,0
90+,26/08/2021,Male,1,1,0,1,,0,,,1,0
90+,27/08/2021,Male,1,1,0,1,,0,,,1,0
90+,28/08/2021,Male,1,1,0,1,,0,,,1,0
90+,29/08/2021,Male,1,1,0,1,,0,,,1,0
90+,30/08/2021,Male,1,1,0,1,,0,,,1,0
90+,31/08/2021,Male,1,1,0,1,,0,,,1,0
90+,1/09/2021,Male,1,1,0,1,,0,,,1,0
90+,2/09/2021,Male,1,1,0,1,,0,,,1,0
90+,3/09/2021,Male,1,1,0,1,,0,,,1,0
90+,4/09/2021,Male,1,1,0,1,,0,,,1,0
90+,5/09/2021,Male,2,2,0,2,1,0,1,,1,0
90+,6/09/2021,Male,2,2,0,2,,0,,,1,0
90+,7/09/2021,Male,2,2,0,2,,0,,,1,0
90+,8/09/2021,Male,2,2,0,2,,0,,,1,0
90+,9/09/2021,Male,2,2,0,2,,0,,,1,0
90+,10/09/2021,Male,2,2,0,2,,0,,,1,0
90+,11/09/2021,Male,2,2,0,2,,0,,,1,0
90+,12/09/2021,Male,2,2,0,2,,0,,,1,0
90+,13/09/2021,Male,2,2,0,2,,0,,,1,0
90+,14/09/2021,Male,2,2,0,2,,0,,,1,0
90+,15/09/2021,Male,2,2,0,2,,0,,,1,0
90+,16/09/2021,Male,2,2,0,2,,0,,,1,0
90+,17/09/2021,Male,1,1,0,1,,0,,,1,0
90+,18/09/2021,Male,1,1,0,1,,0,,,1,0
90+,19/09/2021,Male,2,2,0,2,1,0,1,,1,0
90+,20/09/2021,Male,2,2,0,2,,0,,,1,0
90+,21/09/2021,Male,3,3,0,3,1,0,1,,1,0
90+,22/09/2021,Male,3,3,0,3,,0,,,1,0
90+,23/09/2021,Male,5,5,0,5,1,0,1,,1,0
90+,24/09/2021,Male,5,5,0,5,1,0,1,,1,0
90+,25/09/2021,Male,6,6,0,6,1,0,1,,1,0
90+,26/09/2021,Male,7,7,0,7,1,0,1,,1,0
90+,27/09/2021,Male,8,8,0,8,1,0,1,,1,0
90+,28/09/2021,Male,7,7,0,7,,0,,,1,0
90+,29/09/2021,Male,7,7,0,7,,0,,,1,0
90+,30/09/2021,Male,8,8,0,8,1,0,1,,1,0
90+,1/10/2021,Male,8,8,0,8,,0,,,1,0
90+,2/10/2021,Male,11,11,0,11,3,0,3,,1,0
90+,3/10/2021,Male,11,11,0,11,,0,,,1,0
90+,4/10/2021,Male,13,13,0,13,2,0,2,,1,0
90+,5/10/2021,Male,13,13,0,13,,0,,,1,0
90+,6/10/2021,Male,14,14,0,14,1,0,1,,1,0
90+,7/10/2021,Male,17,17,0,17,3,0,3,,1,0
90+,8/10/2021,Male,18,18,0,18,3,0,3,2,1,0
90+,9/10/2021,Male,19,19,0,19,3,0,3,1,1,0
90+,10/10/2021,Male,28,28,0,28,10,0,10,1,1,0
90+,11/10/2021,Male,29,29,0,29,1,0,1,,1,0
90+,12/10/2021,Male,32,32,0,32,3,0,3,,1,0
90+,13/10/2021,Male,33,33,0,33,3,0,3,1,1,0
90+,14/10/2021,Male,35,35,0,35,3,0,3,1,1,0
90+,15/10/2021,Male,40,40,0,40,6,0,6,1,1,0
90+,16/10/2021,Male,44,44,0,44,7,0,7,1,1,0
90+,17/10/2021,Male,43,43,0,43,3,0,3,2,1,0
90+,18/10/2021,Male,41,41,0,41,2,0,2,,1,0
90+,19/10/2021,Male,44,44,0,44,5,0,5,1,1,0
90+,20/10/2021,Male,43,43,0,43,3,0,3,3,1,0
90+,21/10/2021,Male,44,44,0,44,3,0,3,2,1,0
90+,22/10/2021,Male,42,42,0,42,2,0,2,4,1,0
90+,23/10/2021,Male,45,45,0,45,3,0,3,,1,0
90+,24/10/2021,Male,46,46,0,46,3,0,3,2,1,0
90+,25/10/2021,Male,43,43,0,43,,0,,2,1,0
90+,26/10/2021,Male,46,46,0,46,4,0,4,,1,0
90+,27/10/2021,Male,44,44,0,44,3,0,3,5,1,0
90+,28/10/2021,Male,47,47,0,47,3,0,3,,1,0
90+,29/10/2021,Male,38,38,0,38,1,0,1,10,1,0
90+,30/10/2021,Male,39,39,0,39,2,0,2,,1,0
90+,31/10/2021,Male,36,36,0,36,1,0,1,1,1,0
90+,1/11/2021,Male,29,29,0,29,1,0,1,7,1,0
90+,2/11/2021,Male,33,33,0,33,5,0,5,,1,0
90+,3/11/2021,Male,33,33,0,33,1,0,1,1,1,0
90+,4/11/2021,Male,33,33,0,33,2,0,2,,1,0
90+,5/11/2021,Male,30,30,0,30,2,0,2,4,1,0
90+,6/11/2021,Male,30,30,0,30,2,0,2,1,1,0
90+,7/11/2021,Male,29,29,0,29,1,0,1,,1,0
90+,8/11/2021,Male,31,31,0,31,3,0,3,1,1,0
90+,9/11/2021,Male,33,33,0,33,3,0,3,,1,0
90+,10/11/2021,Male,35,35,0,35,4,0,4,1,1,0
90+,11/11/2021,Male,37,37,0,37,3,0,3,1,1,0
90+,12/11/2021,Male,38,38,0,38,1,0,1,,1,0
90+,13/11/2021,Male,35,35,0,35,,0,,1,1,0
90+,14/11/2021,Male,34,34,0,34,1,0,1,1,1,0
90+,15/11/2021,Male,31,31,0,31,4,0,4,7,1,0
90+,16/11/2021,Male,32,32,0,32,2,0,2,1,1,0
90+,17/11/2021,Male,34,34,0,34,2,0,2,,1,0
90+,18/11/2021,Male,33,33,0,33,2,0,2,1,1,0
90+,19/11/2021,Male,25,25,0,25,2,0,2,10,1,0
90+,20/11/2021,Male,25,25,0,25,1,0,1,1,1,0
90+,21/11/2021,Male,25,25,0,25,2,0,2,1,1,0
90+,22/11/2021,Male,26,26,0,26,3,0,3,1,1,0
90+,23/11/2021,Male,27,27,0,27,2,0,2,,1,0
90+,24/11/2021,Male,23,23,0,23,2,0,2,2,1,0
90+,25/11/2021,Male,23,23,0,23,1,0,1,,1,0
90+,26/11/2021,Male,25,25,0,25,2,0,2,1,1,0
90+,27/11/2021,Male,25,25,0,25,1,0,1,,1,0
90+,28/11/2021,Male,23,23,0,23,1,0,1,2,1,0
90+,29/11/2021,Male,26,26,0,26,3,0,3,,1,0
90+,30/11/2021,Male,26,26,0,26,1,0,1,1,1,0
90+,1/12/2021,Male,28,28,0,28,4,0,4,1,1,0
90+,2/12/2021,Male,26,26,0,26,,0,,1,1,0
90+,3/12/2021,Male,30,30,0,30,4,0,4,,1,0
90+,4/12/2021,Male,29,29,0,29,1,0,1,,1,0
90+,5/12/2021,Male,31,31,0,31,3,0,3,,1,0
90+,6/12/2021,Male,28,28,0,28,1,0,1,4,1,0
90+,7/12/2021,Male,27,27,0,27,1,0,1,,1,0
90+,8/12/2021,Male,29,29,0,29,4,0,4,1,1,0
90+,9/12/2021,Male,31,31,0,31,3,0,3,,1,0
90+,10/12/2021,Male,31,31,0,31,2,0,2,2,1,0
90+,11/12/2021,Male,33,33,0,33,2,0,2,,1,0
90+,12/12/2021,Male,39,39,0,39,8,0,8,1,1,0
90+,13/12/2021,Male,38,38,0,38,1,0,1,1,1,0
90+,14/12/2021,Male,42,42,0,42,6,0,6,1,1,0
90+,15/12/2021,Male,42,42,0,42,1,0,1,1,1,0
90+,16/12/2021,Male,46,46,0,46,3,0,3,,1,0
90+,17/12/2021,Male,48,48,0,48,5,0,5,2,1,0
90+,18/12/2021,Male,45,45,0,45,2,0,2,4,1,0
90+,19/12/2021,Male,48,48,0,48,3,0,3,,1,0
90+,20/12/2021,Male,45,45,0,45,2,0,2,5,1,0
90+,21/12/2021,Male,44,44,0,44,4,0,4,4,1,0
90+,22/12/2021,Male,42,42,0,42,,0,,1,1,0
90+,23/12/2021,Male,41,41,0,41,2,0,2,2,1,0
90+,24/12/2021,Male,40,40,0,40,1,0,1,2,1,0
90+,25/12/2021,Male,41,41,0,41,1,0,1,,1,0
90+,26/12/2021,Male,40,40,0,40,3,0,3,4,1,0
90+,27/12/2021,Male,40,40,0,40,1,0,1,1,1,0
90+,28/12/2021,Male,36,36,0,36,1,0,1,5,1,0
90+,29/12/2021,Male,38,38,0,38,3,0,3,1,1,0
90+,30/12/2021,Male,38,38,0,38,5,0,5,3,1,0
90+,31/12/2021,Male,22,22,0,22,4,0,4,19,1,0
90+,1/01/2022,Male,29,29,0,29,7,0,7,,1,0
90+,2/01/2022,Male,38,38,0,38,10,0,10,1,1,0
90+,3/01/2022,Male,54,54,0,54,17,0,17,1,1,0
90+,4/01/2022,Male,56,56,0,56,13,0,13,8,1,0
90+,5/01/2022,Male,59,59,0,59,13,0,13,9,1,0
90+,6/01/2022,Male,63,63,0,63,15,0,15,11,1,0
90+,7/01/2022,Male,83,83,0,83,25,0,25,4,1,0
90+,8/01/2022,Male,96,96,0,96,21,0,21,8,1,0
90+,9/01/2022,Male,97,97,0,97,14,0,14,13,1,0
90+,10/01/2022,Male,123,123,0,123,40,0,40,14,1,0
90+,11/01/2022,Male,148,148,0,148,27,0,27,0,1,0
90+,12/01/2022,Male,169,169,0,169,41,0,41,33,1,0
90+,13/01/2022,Male,184,184,0,184,35,0,35,12,1,0
90+,14/01/2022,Male,181,181,0,181,28,0,28,26,1,0
90+,15/01/2022,Male,216,216,0,216,48,0,48,11,1,0
90+,16/01/2022,Male,225,225,0,225,21,0,21,8,1,0
90+,17/01/2022,Male,234,234,0,234,29,0,29,13,1,0
90+,18/01/2022,Male,245,245,0,245,34,0,34,18,1,0
90+,19/01/2022,Male,280,280,0,280,39,0,39,3,1,0
90+,20/01/2022,Male,298,298,0,298,38,0,38,16,1,0
90+,21/01/2022,Male,260,260,0,260,21,0,21,53,1,0
90+,22/01/2022,Male,229,229,0,229,14,0,14,42,1,0
90+,23/01/2022,Male,216,216,0,216,13,0,13,23,1,0
90+,24/01/2022,Male,211,211,0,211,24,0,24,25,1,0
90+,25/01/2022,Male,196,196,0,196,26,0,26,37,1,0
90+,26/01/2022,Male,180,180,0,180,20,0,20,32,1,0
90+,27/01/2022,Male,167,167,0,167,23,0,23,33,1,0
90+,28/01/2022,Male,149,149,0,149,24,0,24,33,1,0
90+,29/01/2022,Male,147,147,0,147,14,0,14,14,1,0
90+,30/01/2022,Male,141,141,0,141,16,0,16,14,1,0
90+,31/01/2022,Male,125,125,0,125,10,0,10,24,1,0
90+,1/02/2022,Male,124,124,0,124,18,0,18,16,1,0
90+,2/02/2022,Male,127,127,0,127,20,0,20,16,1,0
90+,3/02/2022,Male,112,112,0,112,20,0,20,29,1,0
90+,4/02/2022,Male,114,114,0,114,17,0,17,8,1,0
90+,5/02/2022,Male,105,105,0,105,6,0,6,15,1,0
90+,6/02/2022,Male,107,107,0,107,11,0,11,6,1,0
90+,7/02/2022,Male,103,103,0,103,13,0,13,17,1,0
90+,8/02/2022,Male,95,95,0,95,12,0,12,17,1,0
90+,9/02/2022,Male,93,93,0,93,16,0,16,16,1,0
90+,10/02/2022,Male,82,82,0,82,25,0,25,32,1,0
90+,11/02/2022,Male,82,82,0,82,12,0,12,9,1,0
90+,12/02/2022,Male,76,76,0,76,4,0,4,7,1,0
90+,13/02/2022,Male,69,69,0,69,4,0,4,10,1,0
90+,14/02/2022,Male,65,65,0,65,11,0,11,14,1,0
90+,15/02/2022,Male,57,57,0,57,7,0,7,13,1,0
90+,16/02/2022,Male,49,49,0,49,5,0,5,10,1,0
90+,17/02/2022,Male,43,43,0,43,8,0,8,13,1,0
90+,18/02/2022,Male,44,44,0,44,8,0,8,7,1,0
90+,19/02/2022,Male,44,44,0,44,4,0,4,2,1,0
90+,20/02/2022,Male,40,40,0,40,3,0,3,6,1,0
90+,21/02/2022,Male,36,36,0,36,1,0,1,3,1,0
90+,22/02/2022,Male,36,36,0,36,4,0,4,4,1,0
90+,23/02/2022,Male,28,28,0,28,3,0,3,9,1,0
90+,24/02/2022,Male,29,29,0,29,9,0,9,7,1,0
90+,25/02/2022,Male,28,28,0,28,3,0,3,4,1,0
90+,26/02/2022,Male,32,32,0,32,7,0,7,3,1,0
90+,27/02/2022,Male,33,33,0,33,4,0,4,2,1,0
90+,28/02/2022,Male,30,30,0,30,5,0,5,4,1,0
90+,1/03/2022,Male,32,32,0,32,6,0,6,2,1,0
90+,2/03/2022,Male,28,28,0,28,4,0,4,8,1,0
90+,3/03/2022,Male,31,31,0,31,4,0,4,5,1,0
undefined,5/04/2020,Male,1,1,0,1,1,0,1,,1,0
undefined,6/04/2020,Male,1,1,0,1,,0,,,1,0
undefined,7/04/2020,Male,1,1,0,1,,0,,,1,0
undefined,8/04/2020,Male,,0,0,0,,0,,1,1,0
undefined,9/10/2021,Male,1,1,0,1,1,0,1,,1,0
undefined,10/10/2021,Male,1,1,0,1,,0,,,1,0
undefined,11/10/2021,Male,1,1,0,1,,0,,,1,0
undefined,12/10/2021,Male,1,1,0,1,,0,,,1,0
undefined,13/10/2021,Male,1,1,0,1,,0,,,1,0
undefined,14/10/2021,Male,1,1,0,1,,0,,,1,0
undefined,15/10/2021,Male,1,1,0,1,,0,,,1,0
undefined,16/10/2021,Male,1,1,0,1,,0,,,1,0
undefined,17/10/2021,Male,2,2,0,2,1,0,1,,1,0
undefined,18/10/2021,Male,2,2,0,2,,0,,,1,0
undefined,19/10/2021,Male,2,2,0,2,,0,,,1,0
undefined,20/10/2021,Male,2,2,0,2,,0,,,1,0
undefined,21/10/2021,Male,1,1,0,1,,0,,1,1,0
undefined,22/10/2021,Male,2,2,0,2,1,0,1,,1,0
undefined,23/10/2021,Male,2,2,0,2,,0,,,1,0
undefined,24/10/2021,Male,2,2,0,2,,0,,,1,0
undefined,25/10/2021,Male,2,2,0,2,,0,,,1,0
undefined,26/10/2021,Male,2,2,0,2,,0,,,1,0
undefined,27/10/2021,Male,2,2,0,2,,0,,,1,0
undefined,28/10/2021,Male,2,2,0,2,,0,,,1,0
undefined,29/10/2021,Male,2,2,0,2,,0,,,1,0
undefined,30/10/2021,Male,2,2,0,2,,0,,,1,0
undefined,31/10/2021,Male,2,2,0,2,,0,,,1,0
undefined,1/11/2021,Male,1,1,0,1,,0,,1,1,0
undefined,2/11/2021,Male,1,1,0,1,,0,,,1,0
undefined,3/11/2021,Male,1,1,0,1,,0,,,1,0
undefined,4/11/2021,Male,1,1,0,1,,0,,,1,0
undefined,5/11/2021,Male,,0,0,0,,0,,1,1,0
undefined,30/12/2021,Male,1,1,0,1,1,0,1,,1,0
undefined,31/12/2021,Male,1,1,0,1,,0,,,1,0
undefined,1/01/2022,Male,1,1,0,1,,0,,,1,0
undefined,2/01/2022,Male,1,1,0,1,,0,,,1,0
undefined,3/01/2022,Male,,0,0,0,,0,,1,1,0
undefined,4/01/2022,Male,2,2,0,2,2,0,2,,1,0
undefined,5/01/2022,Male,3,3,0,3,1,0,1,,1,0
undefined,6/01/2022,Male,3,3,0,3,,0,,,1,0
undefined,7/01/2022,Male,4,4,0,4,1,0,1,0,1,0
undefined,8/01/2022,Male,3,3,0,3,0,0,0,1,1,0
undefined,9/01/2022,Male,5,5,0,5,2,0,2,0,1,0
undefined,10/01/2022,Male,4,4,0,4,0,0,0,1,1,0
undefined,11/01/2022,Male,4,4,0,4,0,0,0,0,1,0
undefined,12/01/2022,Male,3,3,0,3,0,0,0,1,1,0
undefined,13/01/2022,Male,3,3,0,3,0,0,0,0,1,0
undefined,14/01/2022,Male,3,3,0,3,1,0,1,1,1,0
undefined,15/01/2022,Male,3,3,0,3,1,0,1,1,1,0
undefined,16/01/2022,Male,2,2,0,2,0,0,0,1,1,0
undefined,17/01/2022,Male,2,2,0,2,0,0,0,0,1,0
undefined,18/01/2022,Male,4,4,0,4,2,0,2,0,1,0
undefined,19/01/2022,Male,4,4,0,4,0,0,0,0,1,0
undefined,20/01/2022,Male,4,4,0,4,1,0,1,1,1,0
undefined,21/01/2022,Male,4,4,0,4,1,0,1,1,1,0
undefined,22/01/2022,Male,7,7,0,7,3,0,3,0,1,0
undefined,23/01/2022,Male,6,6,0,6,2,0,2,3,1,0
undefined,24/01/2022,Male,7,7,0,7,2,0,2,1,1,0
undefined,25/01/2022,Male,5,5,0,5,1,0,1,3,1,0
undefined,26/01/2022,Male,6,6,0,6,1,0,1,0,1,0
undefined,27/01/2022,Male,5,5,0,5,0,0,0,1,1,0
undefined,28/01/2022,Male,4,4,0,4,0,0,0,1,1,0
undefined,29/01/2022,Male,2,2,0,2,0,0,0,2,1,0
undefined,30/01/2022,Male,1,1,0,1,0,0,0,1,1,0
undefined,31/01/2022,Male,1,1,0,1,1,0,1,1,1,0
undefined,1/02/2022,Male,2,2,0,2,1,0,1,0,1,0
undefined,2/02/2022,Male,0,0,0,0,0,0,0,2,1,0
undefined,3/02/2022,Male,1,1,0,1,1,0,1,0,1,0
undefined,4/02/2022,Male,2,2,0,2,1,0,1,0,1,0
undefined,5/02/2022,Male,2,2,0,2,0,0,0,0,1,0
undefined,6/02/2022,Male,3,3,0,3,1,0,1,0,1,0
undefined,7/02/2022,Male,3,3,0,3,0,0,0,0,1,0
undefined,8/02/2022,Male,3,3,0,3,1,0,1,1,1,0
undefined,9/02/2022,Male,3,3,0,3,0,0,0,0,1,0
undefined,10/02/2022,Male,4,4,0,4,1,0,1,0,1,0
undefined,11/02/2022,Male,6,6,0,6,3,0,3,1,1,0
undefined,12/02/2022,Male,5,5,0,5,1,0,1,2,1,0
undefined,13/02/2022,Male,6,6,0,6,1,0,1,0,1,0
undefined,14/02/2022,Male,5,5,0,5,0,0,0,1,1,0
undefined,15/02/2022,Male,5,5,0,5,0,0,0,0,1,0
undefined,16/02/2022,Male,5,5,0,5,0,0,0,0,1,0
undefined,17/02/2022,Male,3,3,0,3,0,0,0,2,1,0
undefined,18/02/2022,Male,2,2,0,2,1,0,1,2,1,0
undefined,19/02/2022,Male,4,4,0,4,2,0,2,0,1,0
undefined,20/02/2022,Male,4,4,0,4,1,0,1,1,1,0
undefined,21/02/2022,Male,6,6,0,6,2,0,2,0,1,0
undefined,22/02/2022,Male,7,7,0,7,1,0,1,0,1,0
undefined,23/02/2022,Male,7,7,0,7,0,0,0,0,1,0
undefined,24/02/2022,Male,7,7,0,7,0,0,0,0,1,0
undefined,25/02/2022,Male,4,4,0,4,0,0,0,3,1,0
undefined,26/02/2022,Male,2,2,0,2,0,0,0,2,1,0
undefined,27/02/2022,Male,3,3,0,3,1,0,1,0,1,0
undefined,28/02/2022,Male,4,4,0,4,2,0,2,1,1,0
undefined,1/03/2022,Male,4,4,0,4,1,0,1,1,1,0
undefined,2/03/2022,Male,7,7,0,7,3,0,3,0,1,0
undefined,3/03/2022,Male,9,9,0,9,0,0,0,0,1,0
0-9,28/06/2020,Not stated,1,1,0,0,1,0,0,,1,0
0-9,29/06/2020,Not stated,1,1,0,0,,0,0,,1,0
0-9,30/06/2020,Not stated,1,1,0,0,,0,0,,1,0
0-9,1/07/2020,Not stated,,0,0,0,,0,0,1,1,0
0-9,27/08/2021,Not stated,1,1,0,0,1,0,0,,1,0
0-9,28/08/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,29/08/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,30/08/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,31/08/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,1/09/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,2/09/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,3/09/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,4/09/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,5/09/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,6/09/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,7/09/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,8/09/2021,Not stated,2,2,0,0,1,0,0,,1,0
0-9,9/09/2021,Not stated,1,1,0,0,,0,0,1,1,0
0-9,10/09/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,11/09/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,12/09/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,13/09/2021,Not stated,2,2,0,0,1,0,0,,1,0
0-9,14/09/2021,Not stated,2,2,0,0,,0,0,,1,0
0-9,15/09/2021,Not stated,2,2,0,0,,0,0,,1,0
0-9,16/09/2021,Not stated,2,2,0,0,,0,0,,1,0
0-9,17/09/2021,Not stated,2,2,0,0,,0,0,,1,0
0-9,18/09/2021,Not stated,2,2,0,0,,0,0,,1,0
0-9,19/09/2021,Not stated,2,2,0,0,,0,0,,1,0
0-9,20/09/2021,Not stated,2,2,0,0,,0,0,,1,0
0-9,21/09/2021,Not stated,2,2,0,0,,0,0,,1,0
0-9,22/09/2021,Not stated,1,1,0,0,,0,0,1,1,0
0-9,23/09/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,24/09/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,25/09/2021,Not stated,1,1,0,0,,0,0,,1,0
0-9,26/09/2021,Not stated,2,2,0,0,1,0,0,,1,0
0-9,27/09/2021,Not stated,3,3,0,0,1,0,0,,1,0
0-9,28/09/2021,Not stated,7,7,0,0,5,0,0,1,1,0
0-9,29/09/2021,Not stated,7,7,0,0,,0,0,,1,0
0-9,30/09/2021,Not stated,7,7,0,0,,0,0,,1,0
0-9,1/10/2021,Not stated,7,7,0,0,,0,0,,1,0
0-9,2/10/2021,Not stated,3,3,0,0,,0,0,4,1,0
0-9,3/10/2021,Not stated,3,3,0,0,,0,0,,1,0
0-9,4/10/2021,Not stated,3,3,0,0,,0,0,,1,0
0-9,5/10/2021,Not stated,4,4,0,0,1,0,0,,1,0
0-9,6/10/2021,Not stated,5,5,0,0,1,0,0,,1,0
0-9,7/10/2021,Not stated,5,5,0,0,,0,0,,1,0
0-9,8/10/2021,Not stated,5,5,0,0,,0,0,,1,0
0-9,9/10/2021,Not stated,3,3,0,0,,0,0,2,1,0
0-9,10/10/2021,Not stated,3,3,0,0,,0,0,,1,0
0-9,11/10/2021,Not stated,3,3,0,0,1,0,0,1,1,0
0-9,12/10/2021,Not stated,5,5,0,0,2,0,0,,1,0
0-9,13/10/2021,Not stated,5,5,0,0,,0,0,,1,0
0-9,14/10/2021,Not stated,8,8,0,0,3,0,0,,1,0
0-9,15/10/2021,Not stated,8,8,0,0,,0,0,,1,0
0-9,16/10/2021,Not stated,9,9,0,0,1,0,0,,1,0
0-9,17/10/2021,Not stated,11,11,0,0,2,0,0,,1,0
0-9,18/10/2021,Not stated,11,11,0,0,1,0,0,1,1,0
0-9,19/10/2021,Not stated,11,11,0,0,,0,0,,1,0
0-9,20/10/2021,Not stated,13,13,0,0,2,0,0,,1,0
0-9,21/10/2021,Not stated,13,13,0,0,,0,0,,1,0
0-9,22/10/2021,Not stated,13,13,0,0,,0,0,,1,0
0-9,23/10/2021,Not stated,14,14,0,0,1,0,0,,1,0
0-9,24/10/2021,Not stated,14,14,0,0,1,0,0,1,1,0
0-9,25/10/2021,Not stated,14,14,0,0,1,0,0,1,1,0
0-9,26/10/2021,Not stated,15,15,0,0,2,0,0,1,1,0
0-9,27/10/2021,Not stated,14,14,0,0,3,0,0,4,1,0
0-9,28/10/2021,Not stated,16,16,0,0,2,0,0,,1,0
0-9,29/10/2021,Not stated,17,17,0,0,2,0,0,1,1,0
0-9,30/10/2021,Not stated,19,19,0,0,2,0,0,,1,0
0-9,31/10/2021,Not stated,23,23,0,0,4,0,0,,1,0
0-9,1/11/2021,Not stated,20,20,0,0,,0,0,3,1,0
0-9,2/11/2021,Not stated,20,20,0,0,2,0,0,2,1,0
0-9,3/11/2021,Not stated,20,20,0,0,,0,0,,1,0
0-9,4/11/2021,Not stated,22,22,0,0,2,0,0,,1,0
0-9,5/11/2021,Not stated,22,22,0,0,,0,0,,1,0
0-9,6/11/2021,Not stated,21,21,0,0,,0,0,1,1,0
0-9,7/11/2021,Not stated,18,18,0,0,,0,0,3,1,0
0-9,8/11/2021,Not stated,18,18,0,0,1,0,0,1,1,0
0-9,9/11/2021,Not stated,16,16,0,0,,0,0,2,1,0
0-9,10/11/2021,Not stated,17,17,0,0,1,0,0,,1,0
0-9,11/11/2021,Not stated,16,16,0,0,,0,0,1,1,0
0-9,12/11/2021,Not stated,16,16,0,0,1,0,0,1,1,0
0-9,13/11/2021,Not stated,15,15,0,0,,0,0,1,1,0
0-9,14/11/2021,Not stated,12,12,0,0,,0,0,3,1,0
0-9,15/11/2021,Not stated,7,7,0,0,,0,0,5,1,0
0-9,16/11/2021,Not stated,5,5,0,0,,0,0,2,1,0
0-9,17/11/2021,Not stated,5,5,0,0,,0,0,,1,0
